Loc,Loc Zn,Loc Name,Loc Purp Desc,Loc/QTI,Flow Ind,DC,OPC,TSQ,OAC,IT,Auth Overrun Ind,Nom Cap Exceed Ind,All Qty Avail,Qty Reason,date,cycle
13314,PANHANDLE,CHARLES W GRIMSLEY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
78479,PHOENIX,CHINO VALLEY DELIVERY,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 1
9198,PANHANDLE,CIG TUMBLEWEED REC CIG TW,M2,RPQ,R,40000.0,40000.0,20644.0,19356.0,Y,N,N,Y,,01-17-2024,Intraday 1
78424,SAN JUAN,CONOCO BLANCO PLANT I/C,M2,RPQ,R,550000.0,550000.0,0.0,550000.0,N,N,N,Y,,01-17-2024,Intraday 1
79003,PHOENIX,COOLIDGE PLANT,MQ,DPQ,D,144000.0,144000.0,0.0,144000.0,N,N,N,Y,,01-17-2024,Intraday 1
78508,SAN JUAN,CORTO INTERCONNECT,MQ,DPQ,D,100000.0,100000.0,19811.0,80189.0,N,N,N,Y,,01-17-2024,Intraday 1
79035,CENTRAL,COYOTE INTERCONNECT,MQ,DPQ,D,3500.0,3500.0,1300.0,2200.0,Y,N,N,Y,,01-17-2024,Intraday 1
13323,PANHANDLE,D RITTENBERRY,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
56339,CENTRAL,DAGGER DRAW,M2,RPQ,R,55000.0,55000.0,52825.0,2175.0,N,N,N,Y,,01-17-2024,Intraday 1
78477,PANHANDLE,DAIRICONCEPTS - ROOSEVELT,MQ,DPQ,D,6000.0,6000.0,1485.0,4515.0,N,N,N,Y,,01-17-2024,Intraday 1
500018,PANHANDLE,DALEN ROHAN TAP,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
78330,PANHANDLE,DAVID WINTER FTP,MQ,DPQ,D,500.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
10703,CENTRAL,DCP Artesia,M2,RPQ,R,43000.0,38000.0,24000.0,14000.0,Y,N,N,Y,,01-17-2024,Intraday 1
79029,CENTRAL,DCP FUEL TAP EDDY,MQ,DPQ,D,1000.0,1500.0,197.0,1303.0,Y,N,N,Y,,01-17-2024,Intraday 1
500262,WEST TEXAS,DCP HAT MESA,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
500255,WEST TEXAS,DCP Madera,M2,RPQ,R,5000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Intraday 1
79070,WEST TEXAS,DCP OCHOA I/C,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500248,WEST TEXAS,DCP PURE GOLD,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
79069,CENTRAL,DCP ZIA II,M2,RPQ,R,125000.0,125000.0,56999.0,68001.0,Y,N,N,Y,,01-17-2024,Intraday 1
78491,PHOENIX,DESERT BASIN PLANT,MQ,DPQ,D,210000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Intraday 1
78422,SAN JUAN,DJR - CHACO,M2,RPQ,R,30000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 1
13269,PANHANDLE,DOM PICKENS EFFIE M,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
12354,CENTRAL,DOMINION GAS/TULE LAKE INTERCONNECT,M2,RPQ,R,10000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
59927,CENTRAL,DUKE ZIA PLANT,M2,RPQ,R,40000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Intraday 1
13196,PANHANDLE,EAST SHAFFER #3 (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13199,CENTRAL,EASTERN NEW MEXICO ROOSEVELT,MQ,DPQ,D,10000.0,10000.0,419.0,9581.0,N,N,N,Y,,01-17-2024,Intraday 1
9164,CENTRAL,EDDY PECOS DIAMOND PROC 12 INCH,MQ,DPQ,D,65000.0,69000.0,0.0,69000.0,N,N,N,Y,,01-17-2024,Intraday 1
9166,CENTRAL,EDDY PECOS DIAMOND PROC 8 IN,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
13260,PANHANDLE,EDNA L SCHULTE,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500540,SAN JUAN2,EL PASO BLANCO I/C,MQ,DPQ,D,440000.0,440000.0,127141.0,312859.0,Y,N,N,Y,,01-17-2024,Intraday 1
500179,W. THOREAU,EL PASO WINDOW ROCK,M2,RPQ,R,430000.0,430000.0,20263.0,409737.0,N,N,N,Y,,01-17-2024,Intraday 1
79064,PANHANDLE,ENBRIDGE TRUNK E,M2,RPQ,R,100000.0,100000.0,14000.0,86000.0,Y,N,N,Y,,01-17-2024,Intraday 1
57336,PANHANDLE,ENERGAS DEL-GRAY,MQ,DPQ,D,50000.0,10000.0,184.0,9816.0,Y,N,N,Y,,01-17-2024,Intraday 1
53772,PANHANDLE,ENERGAS INTERCONNECT (STOCKER M M),MQ,DPQ,D,500.0,500.0,2.0,498.0,N,N,N,Y,,01-17-2024,Intraday 1
9256,PANHANDLE,ENERGAS/TW  RONNIE MAHONEY,MQ,DPQ,D,,2.0,0.0,2.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Intraday 1
78423,SAN JUAN,ENTERPRISE CHACO PLANT I/C,M2,RPQ,R,250000.0,210000.0,99560.0,110440.0,Y,N,N,Y,,01-17-2024,Intraday 1
78093,CENTRAL,ENTERPRISE EDDY,M2,RPQ,R,100000.0,100000.0,45900.0,54100.0,Y,N,N,Y,,01-17-2024,Intraday 1
79075,WEST TEXAS,ENTERPRISE SOUTH EDDY,M2,RPQ,R,200000.0,200000.0,83536.0,116464.0,Y,N,N,Y,,01-17-2024,Intraday 1
100703,WEST TEXAS,ENTERPRISE SOUTH EDDY FUEL,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 1
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,MQ,DPQ,D,180000.0,180000.0,79601.0,100399.0,N,N,N,Y,,01-17-2024,Intraday 1
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,M2,RPQ,R,150000.0,150000.0,74185.0,75815.0,Y,N,N,Y,,01-17-2024,Intraday 1
56943,WEST TEXAS,ENTERPRISE WARD,MQ,DPQ,D,155000.0,155000.0,62162.0,92838.0,Y,N,N,Y,,01-17-2024,Intraday 1
79063,WEST TEXAS,EOG PITCHFORK-DELIVERY,MQ,DPQ,D,10000.0,13500.0,10000.0,3500.0,Y,N,N,Y,,01-17-2024,Intraday 1
500249,WEST TEXAS,EOG PRONGHORN,M2,RPQ,R,50000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Intraday 1
79072,WEST TEXAS,EOG RATTLESNAKE,MQ,DPQ,D,11720.0,13000.0,11000.0,2000.0,Y,N,N,Y,,01-17-2024,Intraday 1
100757,WEST TEXAS,EOG Red Hills,MQ,DPQ,D,55000.0,55000.0,34000.0,21000.0,Y,N,N,Y,,01-17-2024,Intraday 1
78269,WEST TEXAS,ETC BLK #16 FUEL,MQ,DPQ,D,1000.0,2000.0,1.0,1999.0,Y,N,N,Y,,01-17-2024,Intraday 1
79087,WEST TEXAS,ETC HALLEY,M2,RPQ,R,90000.0,90000.0,54957.0,35043.0,Y,N,N,Y,,01-17-2024,Intraday 1
100704,PANHANDLE,ETC ISAAC FUEL,MQ,DPQ,D,2000.0,2000.0,124.0,1876.0,Y,N,N,Y,,01-17-2024,Intraday 1
1190,WEST TEXAS,ETC KEYSTONE WINKLER PLANT,M2,RPQ,R,95000.0,95000.0,0.0,95000.0,N,N,N,Y,,01-17-2024,Intraday 1
100701,WEST TEXAS,ETC PYOTE FUEL,MQ,DPQ,D,2000.0,2000.0,700.0,1300.0,Y,N,N,Y,,01-17-2024,Intraday 1
500607,WEST TEXAS,ETC PYOTE STATION  145,MQ,DPQ,D,1000.0,1000.0,250.0,750.0,Y,N,N,Y,,01-17-2024,Intraday 1
100705,WEST TEXAS,ETC RED HILLS FUEL,MQ,DPQ,D,8000.0,8000.0,4919.0,3081.0,Y,N,N,Y,,01-17-2024,Intraday 1
9109,WEST TEXAS,ETC WAHA DELIVERY,MQ,DPQ,D,22000.0,22000.0,0.0,22000.0,N,N,N,Y,,01-17-2024,Intraday 1
9109,WEST TEXAS,ETC WAHA DELIVERY,M2,RPQ,R,30000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
500392,WEST TEXAS,ETC WAHA FUEL (COMP 765),MQ,DPQ,D,270.0,3000.0,1.0,2999.0,Y,N,N,Y,,01-17-2024,Intraday 1
78358,WEST TEXAS,ETC WALTON FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
13231,PANHANDLE,EZELL-CAFFEY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78449,CENTRAL,FEAGAN CHAVES,M2,RPQ,R,50000.0,5000.0,1000.0,4000.0,Y,N,N,Y,,01-17-2024,Intraday 1
500046,W. THOREAU,FLAGSTAFF 89 NORTH,MQ,DPQ,D,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 1
500134,W. THOREAU,FLAGSTAFF DELIVERY POINT,MQ,DPQ,D,31000.0,31000.0,13034.0,17966.0,N,N,N,Y,,01-17-2024,Intraday 1
500619,W. THOREAU,FOREST BRANCH,MQ,DPQ,D,250.0,2500.0,0.0,2500.0,N,N,N,Y,,01-17-2024,Intraday 1
13291,PANHANDLE,FRANK SIMMS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
10552,CENTRAL,FRONTIER MALJAMAR PLANT,M2,RPQ,R,75000.0,75000.0,40533.0,34467.0,Y,N,N,Y,,01-17-2024,Intraday 1
13242,PANHANDLE,G MCCUISTION FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
100744,WEST TEXAS,GCX WAHA,MQ,DPQ,D,250000.0,250000.0,0.0,250000.0,N,N,N,Y,,01-17-2024,Intraday 1
13472,PANHANDLE,GEORGE BROWN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78495,PHOENIX,GERMANN DELIVERY,MQ,DPQ,D,100000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Intraday 1
57773,SAN JUAN,GIANT INDUSTRIES I/C DELIVERY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
50895,WEST TEXAS,GILA 4 DEEP COM #1,M2,RPQ,R,17000.0,17000.0,0.0,17000.0,N,N,N,Y,,01-17-2024,Intraday 1
78480,PHOENIX,GILA RIVER PLANT,MQ,DPQ,D,485000.0,485000.0,119062.0,365938.0,N,N,N,Y,,01-17-2024,Intraday 1
78489,PHOENIX,GRAND AVENUE DELIVERY,MQ,DPQ,D,35000.0,43800.0,7037.0,36763.0,N,N,N,Y,,01-17-2024,Intraday 1
78069,W. THOREAU,GRIFFITH ENERGY DEL,MQ,DPQ,D,120000.0,120000.0,70134.0,49866.0,N,N,N,Y,,01-17-2024,Intraday 1
13315,PANHANDLE,H SIMONS #1,MQ,DPQ,D,3000.0,3000.0,24.0,2976.0,N,N,N,Y,,01-17-2024,Intraday 1
35350,PANHANDLE,HAGY M.M.,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13284,PANHANDLE,HAROLD D. BIGGS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
13241,PANHANDLE,HAROLD R STEWART,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13322,PANHANDLE,HORN MCCLUE,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
58444,PANHANDLE,I.S.I. FARM TAP-PARMER,MQ,DPQ,D,5000.0,11000.0,2350.0,8650.0,N,N,N,Y,,01-17-2024,Intraday 1
500239,CENTRAL,IACX BITTER LAKES,M2,RPQ,R,60000.0,59000.0,7954.0,51046.0,N,N,N,Y,,01-17-2024,Intraday 1
500238,CENTRAL,IACX RED BLUFF,M2,RPQ,R,40000.0,45000.0,6503.0,38497.0,N,N,N,Y,,01-17-2024,Intraday 1
56935,CENTRAL,INTEGRATED SERVICES DP-CHAVES,MQ,DPQ,D,3100.0,3100.0,2346.0,754.0,N,N,N,Y,,01-17-2024,Intraday 1
79001,WEST TEXAS,INTREPID NORTH,MQ,DPQ,D,,3800.0,60.0,3740.0,Y,N,N,N,Design Capacity unavailable,01-17-2024,Intraday 1
13268,PANHANDLE,J T ROGERS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13274,PANHANDLE,J. D. KELLY,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13313,PANHANDLE,JACK SLOAN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13255,PANHANDLE,JENKINS W. ESTATES,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13262,PANHANDLE,JOHN LAUAKE,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
79030,WEST TEXAS,JV RANCH,MQ,DPQ,D,100000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Intraday 1
79030,WEST TEXAS,JV RANCH,M2,RPQ,R,100000.0,100000.0,35951.0,64049.0,Y,N,N,Y,,01-17-2024,Intraday 1
56659,W. THOREAU,KINGMAN INTERCONNECT,MQ,DPQ,D,18000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
78386,WEST TEXAS,KM KEYSTONE STORAGE,MQ,DPQ,D,150000.0,150000.0,23477.0,126523.0,N,N,N,Y,,01-17-2024,Intraday 1
78386,WEST TEXAS,KM KEYSTONE STORAGE,M2,RPQ,R,211000.0,211000.0,101047.0,109953.0,Y,N,N,Y,,01-17-2024,Intraday 1
500048,PANHANDLE,KOTARA FARMS INC.,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
13328,PANHANDLE,L LUSK,MQ,DPQ,D,3000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
59330,PANHANDLE,LAKEVIEW/BARNETT FTP,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13247,PANHANDLE,LAWRENCE MELCHER,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13250,PANHANDLE,LEON DAUGHERTY,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13273,PANHANDLE,M. J. NOEL,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500537,SAN JUAN2,MAPCO FUEL-IGNACIO,MQ,DPQ,D,630.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
78440,WEST TEXAS,MARKWEST LINAM RANCH,MQ,DPQ,D,60000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Intraday 1
100737,CENTRAL,MARLAN PLANT,M2,RPQ,R,200000.0,200000.0,10000.0,190000.0,Y,N,N,Y,,01-17-2024,Intraday 1
100741,CENTRAL,MARLAN PLANT FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
13288,PANHANDLE,MARY E. MCCRAY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
79021,W. THOREAU,MERCATOR MINING,MQ,DPQ,D,20000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Intraday 1
79027,PHOENIX,MESQUITE PLANT,MQ,DPQ,D,230000.0,235000.0,0.0,235000.0,N,N,N,Y,,01-17-2024,Intraday 1
13204,PANHANDLE,MILLS-FLEMING (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
56696,W. THOREAU,MOJAVE TOPOCK,MQ,DPQ,D,345000.0,345000.0,0.0,345000.0,N,N,N,Y,,01-17-2024,Intraday 1
100716,PANHANDLE,NANNETTE GARCIA,MQ,DPQ,D,3000.0,3000.0,1.0,2999.0,N,N,N,Y,,01-17-2024,Intraday 1
78494,PHOENIX,NEW FLORENCE DELIVERY,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 1
13306,PANHANDLE,NEW MEXICO NAT. GAS CARSON TAP,MQ,DPQ,D,500.0,5000.0,7.0,4993.0,N,N,N,Y,,01-17-2024,Intraday 1
57538,PANHANDLE,NEW MEXICO NATURAL GAS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
6838,CENTRAL,NGPL EDDY COUNTY,MQ,DPQ,D,100000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Intraday 1
500085,CENTRAL,NMG  WINGATE TBS,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
500084,CENTRAL,NMG BELEN TBS,MQ,DPQ,D,14000.0,14000.0,6934.0,7066.0,N,N,N,Y,,01-17-2024,Intraday 1
56422,SAN JUAN,NMG BLOOMFIELD,MQ,DPQ,D,150000.0,165000.0,126983.0,38017.0,Y,N,N,Y,,01-17-2024,Intraday 1
9238,CENTRAL,NMG CHAVES,MQ,DPQ,D,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 1
500097,CENTRAL,NMG CITY OF DEXTER DEL.,M2,RPQ,R,11000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
500097,CENTRAL,NMG CITY OF DEXTER DEL.,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
78421,SAN JUAN,NMG CITY OF FARMINGTON I/C,MQ,DPQ,D,50000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Intraday 1
9236,PANHANDLE,NMG CURRY COUNTY,MQ,DPQ,D,22000.0,13000.0,3310.0,9690.0,Y,N,N,Y,,01-17-2024,Intraday 1
79091,PANHANDLE,NMG FARWELL,MQ,DPQ,D,30000.0,30000.0,978.0,29022.0,N,N,N,Y,,01-17-2024,Intraday 1
79092,WEST TEXAS,NMG MONUMENT,MQ,DPQ,D,30000.0,30000.0,17955.0,12045.0,N,N,N,Y,,01-17-2024,Intraday 1
79041,SAN JUAN,NMG NAPI I/C,MQ,DPQ,D,1500.0,1500.0,0.0,1500.0,N,N,N,Y,,01-17-2024,Intraday 1
60921,CENTRAL,NMG RIO PUERCO BI-DIR,MQ,DPQ,D,300000.0,300000.0,40040.0,259960.0,N,N,N,Y,,01-17-2024,Intraday 1
60921,CENTRAL,NMG RIO PUERCO BI-DIR,M2,RPQ,R,160000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Intraday 1
58710,CENTRAL,NMG THOMPSON,MQ,DPQ,D,50000.0,50000.0,38156.0,11844.0,Y,N,N,Y,,01-17-2024,Intraday 1
100746,WEST TEXAS,NMGC Potash,MQ,DPQ,D,5000.0,5000.0,450.0,4550.0,Y,N,N,Y,,01-17-2024,Intraday 1
12510,PANHANDLE,NMNG/ WILLIE WICK FARMS TAP,MQ,DPQ,D,3000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
78041,PANHANDLE,NMNG/SHERMAN CO TAP #1,MQ,DPQ,D,5000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 1
78042,PANHANDLE,NMNG/SHERMAN CO TAP #2,MQ,DPQ,D,2000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
78362,PANHANDLE,NMNG/SHERMAN CO TAP #3,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
78407,PANHANDLE,NMNG/SHERMAN CO TAP #4,MQ,DPQ,D,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
61334,WEST TEXAS,NNG/TW ESTES WARD,MQ,DPQ,D,50000.0,55000.0,48656.0,6344.0,N,N,Y,Y,,01-17-2024,Intraday 1
60667,PANHANDLE,NNG/TW GRAY ITE,MQ,DPQ,D,175000.0,200000.0,5335.0,194665.0,N,N,N,Y,,01-17-2024,Intraday 1
60667,PANHANDLE,NNG/TW GRAY ITE,M2,RPQ,R,200000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Intraday 1
78451,PANHANDLE,NTG HUTCHINSON,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500383,W. THOREAU,NUCOR STEEL I/C,MQ,DPQ,D,5000.0,5000.0,1500.0,3500.0,N,N,N,Y,,01-17-2024,Intraday 1
500533,SAN JUAN2,NWPL LA PLATA I/C,MQ,DPQ,D,40000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
500533,SAN JUAN2,NWPL LA PLATA I/C,M2,RPQ,R,300000.0,300000.0,0.0,300000.0,N,N,N,Y,,01-17-2024,Intraday 1
8516,WEST TEXAS,OASIS BLOCK 16 - DEL,MQ,DPQ,D,150000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Intraday 1
500128,PANHANDLE,OLSON TAP,MQ,DPQ,D,1000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
12353,PANHANDLE,ONEOK CARSON,MQ,DPQ,D,50000.0,60000.0,0.0,60000.0,N,N,N,Y,,01-17-2024,Intraday 1
500168,WEST TEXAS,ONEOK WARD,MQ,DPQ,D,200000.0,200000.0,19700.0,180300.0,N,N,N,Y,,01-17-2024,Intraday 1
500168,WEST TEXAS,ONEOK WARD,M2,RPQ,R,200000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Intraday 1
8042,PANHANDLE,PEPL HANSFORD CACTUS,MQ,DPQ,D,80000.0,80000.0,55178.0,24822.0,N,N,N,Y,,01-17-2024,Intraday 1
13267,PANHANDLE,PETE FISHBACHER,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
56698,W. THOREAU,PG&E TOPOCK,M2,RPQ,R,50000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
56698,W. THOREAU,PG&E TOPOCK,MQ,DPQ,D,375000.0,380000.0,116534.0,263466.0,N,N,N,Y,,01-17-2024,Intraday 1
13266,PANHANDLE,PHILLIP JENKINS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
100747,WEST TEXAS,PHP TW Waha,MQ,DPQ,D,25000.0,25000.0,20000.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
13194,PANHANDLE,PLAINS GAS (SALE),MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
79065,CENTRAL,PNM LA LUZ,MQ,DPQ,D,25000.0,25000.0,2467.0,22533.0,N,N,N,Y,,01-17-2024,Intraday 1
79088,PANHANDLE,POTTER VALLEY FARMS,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
78482,PHOENIX,PRESCOTT VALLEY NORTH DELIVERY,MQ,DPQ,D,15000.0,15000.0,0.0,15000.0,N,N,N,Y,,01-17-2024,Intraday 1
78483,PHOENIX,PRESCOTT VALLEY SOUTH DELIVERY,MQ,DPQ,D,35000.0,35000.0,0.0,35000.0,N,N,N,Y,,01-17-2024,Intraday 1
79043,PANHANDLE,PRINGLE TAP,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
78342,SAN JUAN2,QUESTAR BLOOMFIELD I/C,MQ,DPQ,D,120000.0,120000.0,600.0,119400.0,Y,N,N,Y,,01-17-2024,Intraday 1
13325,PANHANDLE,R A BURRUS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78490,PHOENIX,RAINBOW VALLEY DELIVERY,MQ,DPQ,D,35000.0,35000.0,5084.0,29916.0,N,N,N,Y,,01-17-2024,Intraday 1
28924,PANHANDLE,RANDALL DEL AMARILLO TW,MQ,DPQ,D,1500.0,2800.0,0.0,2800.0,N,N,N,Y,,01-17-2024,Intraday 1
13249,PANHANDLE,RAYMOND BIGGS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500538,SAN JUAN2,RED CEDAR ARKANSAS LOOP,M2,RPQ,R,350000.0,350000.0,85289.0,264711.0,Y,N,N,Y,,01-17-2024,Intraday 1
78121,SAN JUAN2,RED CEDAR LAPLATA REC,M2,RPQ,R,50000.0,50000.0,10000.0,40000.0,N,N,N,Y,,01-17-2024,Intraday 1
78484,PHOENIX,RED HAWK PLANT,MQ,DPQ,D,500000.0,500000.0,26450.0,473550.0,N,N,N,Y,,01-17-2024,Intraday 1
79051,WEST TEXAS,REGENCY KEYSTONE FUEL TAP,MQ,DPQ,D,2000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
13320,PANHANDLE,ROCKWELL ACRES,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78398,W. THOREAU,ROPER #2 TAP,MQ,DPQ,D,20.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Intraday 1
500528,W. THOREAU,ROPER FARM TAP,MQ,DPQ,D,500.0,100.0,0.0,100.0,N,N,N,Y,,01-17-2024,Intraday 1
13198,W. THOREAU,S.W. GAS-WILLOW VALLEY SALES,MQ,DPQ,D,1000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
78493,PHOENIX,SANTAN LATERAL I/C,MQ,DPQ,D,203500.0,203500.0,0.0,203500.0,N,N,N,Y,,01-17-2024,Intraday 1
78496,PHOENIX,SANTAN PLANT,MQ,DPQ,D,144084.0,203000.0,64361.0,138639.0,N,N,N,Y,,01-17-2024,Intraday 1
100719,WEST TEXAS,SENDERO CRAWFORD,M2,RPQ,R,110000.0,110000.0,18000.0,92000.0,Y,N,N,Y,,01-17-2024,Intraday 1
500086,W. THOREAU,SNOWBOWL TAP,MQ,DPQ,D,100.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
